Year,Cleaned_Review,is_negative_sentiment
2015,"Very bad experience overall! We were supposed to fly in the morning with Jetstar Airways from Auckland to Christchurch and our flight got canceled at the last minute when all passengers were at the gate. Then started the hassle of putting all passengers back on later flights. Lots of lines and time lost for finally being rebooked at 4pm, miss our campervan location in Christchurch and lose a complete day of our honeymoon. Very fun to spend 6 hours in Auckland airport by the way. The Jetstar staff was not friendly and never apologized about the situation. Just a very bad experience throughout the day!",1
2015,"My last 3 Jetstar Airways flights between Melbourne and Sydney have all been delayed by 90 minutes, 4 hours and 60 minutes and counting. I don't care how cheap fares are, because airlines are in the business of customer service irrespective of price. The apologies are not internalised as it appears Jetstar system doesn't work. Off to try another budget carrier",1
2015,"Business class on Jetstar's Boeing 787 dreamliner from Melbourne to Honolulu. In short, save your money. Business class on Jetstar is not worth it. Tiny cabin, only three rows, 2-3-2 configuration, which is shocking for business class. Narrow, cramped seats with minimal recline and a pretty useless footrest. Food was unimpressive. The crew was very friendly, which was the only plus. Jetstar is a budget airline targeting families and holiday makers, so it's not designed to cater for business travelers. Also, the flight was full of screaming babies, which made sleeping nearly impossible. Pick another airline or fly economy, which is a decent product for the price.",1
2015,"Auckland to Christchurch with Jetstar Airways, the first flight in the morning at 6.10 am ready for boarding and flight cancelled. First time in my life I have just been given us a fotocopy paper saying I am sorry, asked for compensation. They did not even put us on the next flight, only on the third one, and we were stranded 6 hours in the airport not even a meal voucher, when others had. Very bad, bad service.",1
2015,"Jetstar is a budget airline, which is why I generally avoid flying with them. But in this case did not even get on to the plane. It was cancelled due to ""crewing requirements"", according to e-mail sent to me two hours before the flight was due to leave. The plane had arrived in Darwin, and apparently left empty. As a result, I missed my international connection from Brisbane. When as suggested I contacted Jetstar by phone, I went through their voice recognition system which was aggravatingly useless, and ended up giving the same information that the useless computer system had requested to a live person in the Philippines. Fortunately my employer has a policy of never using Jetstar if an alternative is available so I have rebooked on another airline. Only good thing in all of this is that the Filipino on the other end of the phone was polite and did as much as they could given severe constraints on doing anything useful.",1
2015,"I am writing to express my frustration at Jetstar Airways online booking system for Special needs passengers. My mother is 91 years of age and we have travelled many times with Jetstar. My mother requires a wheelchair for each flight, however when I have booked on-line and requested a wheelchair, there is no warning that tells me that one is not available on that flight. It is not until I receive the email that the wheelchair symbol is missing. So I am left with a paid booking and no wheelchair. How simple it would be to have a warning whilst doing the booking to let me know to choose another flight time. This has caused my mother great distress.",0
2015,"9:00pm Jetstar Airways flight from Changi to Melbourne, first thing I noticed about the flight was that it was very cramped and the seats uncomfortable. Being on a saver fare, no food was included, but found the prices to be reasonable onboard - but water should be free. Flown Jetstar many times on domestic flights, but will not fly again on international as the comfort and service is not up to par compared to other budget airlines such as Scoot and AirAsia x.",1
2015,"Absolutely awful customer service and outlandish fees for baggage travelling with Jetstar Airways from Bali to Cairns. It's worth flying a more expensive airline as you will get massively overcharged for your bags with Jeststar, so it is not worth the savings. We were charged 570USD for 2 bags! That is twice the price of our tickets. Will never fly Jetstar Airways again and will certainly never suggest to anyone else. Very disappointing.",1
2015,Sydney to Ballina/Byron with Jetstar Airways. Check-in at Sydney was very slow. Arrived 1.5 hrs before flight still needed to hurry to gate. Only two check in counters open. Flight was excellent value - flight arrived ahead of schedule. Great crew - clean aircraft. Probably would have given it a 10 if it wasn't for the check in experience.,0
2015,"Flew Jetstar Airways to Bali a few months ago on the recommendation of a travel agent, and once again to Phuket last week. Never again ! Improvements must be implemented urgently. Cabin crew were noticeably inattentive, to the extent that rubbish piled up on tray tables. I asked for a blanket due to a sudden drop in cabin temperature but was told the airline did not carry any (despite) the seat in front of me being supplied with one. Worst of all - one of the cabin crew picked up a large bottle of water (in front of me), drank from that bottle and replaced it on the tray with other bottles - presumably for use with other guests. A health issue? Surely a very serious lapse of standard practices which management must address.",1
2015,"On a family holiday in Australia we chose Jetstar to fly from Sydney to Cairns. On arriving at Sydney T2 we found that we couldn't check in until 2 hours before the scheduled 15.20 departure. This meant trying to find somewhere to sit in a heavily overcrowded departure lounge while guarding our luggage. The preferred method of checking in seemed to be using one of a row of machines which very efficiently printed our boarding cards and luggage labels. But when we went to the ""Bag Drop"" we were told to wait at the back of the queue. I'm still not sure if everybody in front of us had already checked in at the machine or not. The Jetstar staff member at check-in weighed our 4 hold cases. We'd paid for four x 20 kgs, but all of them only came to 70 kgs. We knew we were allowed 7 kgs per person for hand luggage. When we were asked to redistribute 2 kgs. weight from one case into other pieces of hand luggage which were underweight, we were shocked. We were 10 kgs under on hold baggage! A little common sense would show that we'd already paid more than enough for extra luggage. We'd flown Tigerair from Melbourne to Sydney and their luggage policy seemed far more reasonable - same weight restrictions but as long as the total does not exceed your limit it doesn't matter how it is distributed. Onboard we had serious problems with fellow passengers. We were seated together 27C my wife, 27D myself, 27E my daughter's boyfriend and 27F my daughter. There were 7 men aged 28-35ish seated 25C,D,E,F and 26D,E and F. They were very boisterous from the start, shouting and swearing at each other. Then they ordered beers repeatedly until one of the attendants refused to serve them more alcohol. They became more rowdy and then the one in 26F dropped a can of beer which rolled against my daughter's handbag. When she drew his attention to this they rounded on her giving her ""the finger"". I told them to be careful and they called me a ""rat"". The attendant came and asked them to calm down but it was having no effect. The ringleader appeared to be in 25F. He pressed the call button and told the attendant that I was annoying him by ""reading too loud"" he could ""hear my thoughts"". He looked at me and put his forked fingers to his eyes and then pointed them at me, in true Hollywood gangster style! I felt threatened and concerned for my family's well being. I was worried that they'd all come up to us at the baggage claim. As it happened the only thing was that 25F ran past and bumped into my arm on purpose. I feel the cabin crew allowed this situation to escalate. The entire rear of the plane had to put up with this childish behaviour for three hours. They even shouted at infants to 'Shush"". The staff should have threatened them with calling ahead to Cairns Airport Police to be waiting. This may have served to quieten them down.  Why can't Jetstar allow check-in earlier than 2 hours? I know I have done it with other airlines and it cuts down the queuing tremendously. Why don't Jetstar adopt a total weight luggage policy and show clearly if baggage drop is operational? Why didn't Jetstar cabin crew take sterner action with these 7 troublemakers?",1
2015,"On checking in for my Jetstar Airways flight at Cairns, the check-in terminal wouldn't accept my booking reference and said to go to the service counter. When I got there the lady behind the desk took ages to serve me. When I said that I needed to check in she said that I had to use the kiosk. I explained that it wasn't working and she said that I would have to line up in the regular check in lane with everyone else. I told her I had no hold luggage and she then insisted on looking at my carry on bag and weighing it. It was 300g over the 7kg limit and said I'd have to pay and check it in. Throughout she was rude and surly. When she dealt with my friend (a non-native English speaker) she treated him as a second class citizen. This was the first time in about 3 years that I used Jetstar because I'd had such a horrid experience with them flying from Gold Coast airport to Sydney and swore to myself never to use them again.",1
2015,We were made to stop for an additional bag check after doing through the standard immigration and international security. This was just before take off whilst waiting for boarding. They took away my water I had just purchased and food. I've never had this check done before and I would say it is almost certainly to make you buy something on the plane. This is forcing you to buy through them which surely is against certain rules / processes.,1
2015,"You only get what you pay for and this is the case with Jetstar, but at 2/3 the price of Qantas or Hawaiian, it makes for a cheaper alternative.  I've flown both and it's not much different between them all in economy. Service was better on return flight with the cabin staff more attentive. Food was pre booked and not bad but the breakfast on return was inedible. The Boeing 787 could be an awesome plane but with the very tight layout it makes the isles so tight that the trolleys hit seating, and this can be seen with gouges out of the seating. Watching the cabin crew try and work in those tight conditions should be an occupation hazard. The seating was comfortable, entertainment was a little light but ok for 9 hrs. Overall this is not a bad product for the price we paid.",0
2015,I passed out for hour due to lack of oxygen an hour into the flight. I can't think the Jetstar Airways crew enough for helping me. They were like nurses and I commend them for their professionalism.,0
2015,"Return flights from Tokyo to Cairns were both very impressive. Flights were not crowded, which always helps, but found these nice new dreamliner aircraft to be very comfortable. Service was excellent, both friendly and efficient. I had not pre-purchased food or drinks, in fact, took my own food. But found a very good selection of both drinks and snacks available for purchase on the aircraft. Both flights departed right on time, and arrived a little early. All in all, and excellent experience.",0
2015,"Standard red-eye Adelaide-Melbourne flight. Chose the starter plus option upon booking for $30 extra, which allows for several extras, including a $5 voucher to use during cabin service. Crew were very friendly and attentive, and overall a fantastic 58-minute flight.",0
2015,"From Perth to Melbourne for a conference on 13th, day before cancelled to fly out at around 5pm with Qantas then delayed until after 8, eventually arrived in Melbourne accomodation at 4am. Had to be at conference at 8am. To add insult to injury today we are again cancelled and rescheduled to leave at 6.50pm after our initial booking was at 10am. I will never fly with Jetstar again",1
2015,"Scheduled to fly on jetstar at 1.30pm to the Gold Coast for a wedding. Left my work early, flight was cancelled with no other Jetstar flight to board. We had to be placed on a Virgin flight at 6.45pm that evening. Missed out on family gathering. No explanation from jetstar as to what happened. Melbourne is the second biggest city in Australia and Jetstar can't get there act together.",1
2015,"I flew HNL-SYD and a month later SYD-HNL. I was actually traveling from Vancouver to SYD, and broke up the trip by flying Air Canada YVR-HNL return for about $550, and the Jetstar for about $1100 (plus all the extras). I had to stay one night in HNL each way, adding $500 hotel. With the Jetstar extras the cost perhaps $500 less than a direct flight. Plus I was trying to break up the 15/16 hour nonstop flight duration.  Jetstar : I had a cordial reception checking in at HNL. The rest of the staff throughout the rest of the trip were indifferent. The Boeing 787 is a nice airplane, as they go. I paid extra for a good seat, which was a great boon on full flights. That was good value for money. I paid $40-ish for the meal: it was a rude joke both times. The meal was mushy, minimal and miserable, and you needed to wait 15 minutes for a drink to wash it down. The most demeaning part of the experience was getting dinged $125 for my 5 kilos overweight baggage on my return. There wasn't a weight scale where I was staying, so I couldn't have prepared myself for the problem. My carry-on backpack was at the carry-on weight limit, so I couldn't switch items into that. So it was either pay the money or toss out some of my clothes. I paid, and then fumed for the next hour or two. The only way Jetstar can avoid this kind of rude greeting for a customer would be to give staff some leeway on the overweight rule. But they were very stern. In most of the reviews people are willing to forgive Jetstar's faults because of the lower prices. I don't agree. A price is a price and a fault is a fault. If Jetstar worked on its faults, and upped its prices slightly, it could delight customers instead of annoying them, as it so often does. I think I'll flight direct next time, either Qantas or Air Canada.",1
2015,"Jetstar insist frequently enough during the online ticket purchase process that passengers must get to the airport 2 hours prior to departure which we dutifully did, arriving at Melbourne airport a bit before 4 am, to catch the 6:05 am jetstar flight to Sydney. When we arrived check in had just opened and there were only 2 staff checking baggage. Got our baggage tag and got in the queue. Then they proceeded to call out every single passenger whose flight were departing before ours, regardless of where they were in the queue. At one point the front line stood still for more than 49 minutes whilst jet star personnel were pulling people out of the other lanes and getting them checked in. When we finally got seen - after a riot nearly broke out - the check in guy told us we had less than 5 minutes to get through security and make our flight. We had to run like mad. Our flight was at 6:05 am!  I don't care about the pay per use for extra stuff like bags, food, seat assignments etc - it's a nuisance but fine. I'll pay, as long as I get the service. The lack of a coordinated path to check baggage for passengers and poor organization at the airport is simply not acceptable and no cheap airfare makes this worth the anxiety! It is maddening and made me angry and resentful. I can't believe this airline is a Qantas offshoot. In the end don't bother with the 2 hours early part. It does not make any difference trust me!! At least not for domestic flights departing Melbourne. Get there 45 minutes before your flight, flag a staff member and tell them your flight is boarding now and you'll get right up the front of the queue and wave bye bye to the poor sops who play by the rules. Basic definitions of service do not apply here and it is NOT first come first serve as they claim. It is next flight out gets first priority, which makes for a highly stressful experience. Definitely not worth the aggravation from my personal experience.",1
2015,"First time flying Jetstar International, were flying from OOL (Gold Coast) to Wellington. Have heard some pretty average reviews with Jetstar for a little while. Considering Gold Coast to Wellington is a new route for Jetstar I was expecting a fair bit of turning in the air. We had also flew Wellington to Gold Coast when we were coming to Gold Coast, surprisingly we had the same Head Pilot for both flights, very friendly! Around 1/2 way through the flight the food cart came around, we were quite lucky because they told us each and every one in our family had $10 vouchers. In the end we couldn't even spend $40 on food! Staff were really friendly and was a beautiful day to travel. We landed in Wellington 30 minutes early.",0
2015,"We were checked in at flight GK109 from Tokyo to Sapporo. 15 minutes before boarding time we recognized some problems because Japanese passengers were discussing something with Jetstar airline staff heavily. No one spoke English but I understood the word 'canceled'. I asked for a manager to come, but they say we had to go to the check-in hall again for check-out. To make the story short no assistance, no information, no help was provided. I understand this is cheap airline but also the worst, try Air Asia which has excellent staff and organization for comparison.",1
2015,"Business Class with a budget carrier, but you would hardly have noticed with the excellent customer service. Champagne before take-off with a follow up choice of drinks. The meal range was quite good and the food was barely recognisable as airline food. The seats were certainly comfortable enough. The only downsides I could think of was a lack of available movies to watch and there was no priority boarding. Other than these small issues, the flight was a credit to the airline.",0
2015,"About 6 years ago I swore never to fly on Jetstar again, unfortunately urgent circumstances required my family and I to fly from Auckland to Wellington NZ. Normally we would have taken an Air New Zealand flight, but flights all full and we had a time dealing to get to Wellington. Cramped seating, and sub standard service from start to finish pretty much sums up this awful excuse for an airline. Qantas must be ashamed to have an association Jetstar. We get to Wellington and in a rush to make a function and in true Jetstar form, no bags arrive off the conveyor. After almost 20 minutes and about 40 plus customers all standing about awaiting bags, several customers like myself started making approaches to Jetstar. Apparently the machine that unloads luggage from the plane is broken and they didn't have another. Made worse because they were too cheap to hire one from Air NZ to get the plane unloaded. 50 minutes later customers were starting a small riot wanting to know what was going on. Jetstar never made any PA announcements, nor did they apologise when we finally got luggage 1.25 hours after the flight landed. They aren't a cheap airline to fly on anyway. By the time you buy a ticket, then a meal, pay extra for a bag etc, you could have purchased an economy ticket on another airline and had all the extras for free and excellent service.",1
2015,"Pleasantly surprised, enjoyed the flight. New plane, great crew, full flight. This flight is only 2.5 hours and leaves Darwin at 1.30pm getting into Cairns at 4.30. Pre-ordered meals, fish and chips and toasted sandwich, food was fine and ordered a couple of wines. Scored vouchers also, plus Qantas points and status credits. Flight was on time and check-in at Darwin was fairly quick. Have used Qantas on this route, but Jetsar better with daytime flight. Able to use Qantas Club beforehand, handy for a drink before flight. Have since been on this flight again, will review later.",0
2015,"Jetstar offer a very poor service, even in their so called business class. The seating is cramped with the seat in front reclining right in your lap and the drinks service very poor with one glass of wine with your meal and thats it, I was not offered a top up at all. Inflight entertainment was poor with a selection of about 8 watchable movies and some TV shows, overall the entertainment was very ordinary. I would not fly this airline again considering the poor service and seating. There are other choices on this route in business class for around the same price.",1
2015,Firstly they did not serve drinks prior (or even with) the meal - this service took place after dinner. Secondly they took so long to clear the dinner service that passengers were taking their trays to the galley themselves and stacking them in piles! Inflight entertainment is very expensive. Seats very uncomfortable and did not recline back far enough to be comfortable and allow sleep.,1
2015,"My first and last flight with Jetstar JQ30. After security at Bangkok I purchased water in departures just before boarding, but was taken off me when boarding as I was told water was not allowed on this flight. I was assured plenty would be available in flight. After take off I requested water to and was presented with a tiny bottle of water and asked for four dollars. I purchased six of these during the flight. In all my years of flying i have never experienced this. I have flown Ryanair around Europe and have no qualms with a budget flight on short haul of a few hours but never imagined this scenario on a 9 hour long haul. I will not fly Jetstar again. Perhaps my fault for not checking out Jetstar before booking.",1
2015,"Service was good by the attendants. MEL-SIN legs IPads had enough content for an 8 hour flight. I prefer these as they come with noise cancelling headphones and better quality than seat back entertainment. Food was hit and miss but didn't go hungry. Seats are ok for day flight but struggled to get comfortable for the return night flight. I have to agree with other reviews in regards to space between seats. If you are seated against a window or middle seat, you will struggle for space once the people in front of you recline. Also on one leg there was gaffer tape used on one seat. Not a good look SIN-SGN return. Return flight was delayed but overall was a good experience. If you can get business on Jestar at a good price go for it, otherwise save your money.",0
2015,"JQ828/JQ907, Brisbane to Townsville return. Reading the reviews here, I was worried about Jetstar cancelling flights etc, but the fares were so good, I decided to take the risk. Both flights departed late, no explanation offered, but made up the time during the flights. Otherwise, everything went well. Very new planes. Seats were okay. FAs very impersonal, but got their job done. Overall, good flights. For the ticket prices, I was satisfied.",0
2015,"JQ30 on 16th June was my first flight on the new Dreamliner. In row 2 of Business Class, I had expected a comfortable ride notwithstanding the restriction of this budget carrier. There is an inherent design problem with JQ's configuration: Row 1 seats recline at an angle which allows good legroom but restricts Row 2 seats' access and space. When the seats in front were reclined as they were for the entire trip, the back of that seat was less than 30cms from my face with my seat in an upright position. I reclined my seat part way out of respect for the passenger behind whose seat in the last row of Business Class reclined to limited extent. This meant that I was trapped in my seat for the time that my fellow passenger was sleeping. The exterior of the aircraft has no window shade which means that even with the window tinted electronically, if you are on the sunrise-side of the craft, you have a mini heat radiator next to your face. Food on this service was minimal with none of the usual courtesy request to passengers to put their seats upright during service which meant that I ate in a space of less than 30cms. The food was basic at best and the staff virtually unseen throughout the flight as the three assigned to take care of 21 Business Class passengers spent most of the flight seated up front. I will not use this service to SEAsia again as Economy with carriers like Cathay is far more comfortable and better value.",1
2015,I flew round trip HNL-SYD in June on Jetstars 787 Dreamliner. Both flights were on time and found the plane very comfortable. I would recommend pre ordering your food. The flight crew only came through the cabin 3 times in a 10 hour flight. First serving pre order breakfast followed by beverage service. Five hours later for pre order lunch followed by snacks or lunch for purchase(if they had enough). Finally 1.5 hours prior to landing for pre order snakes and beverage service. I would also use Web Checkin and look for that queue at the airport. Overall very happy with Jetstar considering their low rates.,0
2015,"I know Jetstar business class is not really business class but we have used it frequently to fly to Thailand and Singapore and when it was Starclass it was good. This last trip will be my last, I did not enjoy it at all. My husband and I did not sleep a wink as the seats were just too uncomfortable. I fail to see why we should pay the same price as row 1 passengers (we were row 2), when we have nowhere near the amount of legroom as row 1. Service was very average and I believe if you choose and pay for exit row seats with a premier airline in economy, it may be cheaper and more pleasant. Sad to see the service decline as it used to be a reasonable option. From now on, it's either true business class with a better airline, or we just don't go!",1
2015,"Booked Jetstar 3 times and flight cancelled 2 times! My flight was first being rescheduled to the later time of 4am. After checking, the flight was cancelled and I was only informed via SMS just 3 hours before departure. I was already on the way to airport and it was midnight. No more Jetstar.",1
2015,"Flight left Brisbane around 45 minutes late, but arrived ahead of schedule. The only reviews where people complain are the ones who don't pre-book meals, entertainment etc. We had added bags, meals, entertainment and comfort packs when booking and it was like flying a full service airline. We paid for 2 people return what 1 person would cost on Hawaiian Airlines so cannot complain. Jetstar are not a terrible airline you just get what you pay for.",0
2015,Flew Hobart to Melbourne then to Phuket and back again in May 2015. Never again will we use them. From check in to the cramped seating to the appalling lack of service from rude cabin staff is just plain terrible. There was no meal offered on the Melbourne to Phuket leg or on the return leg. This is just not good enough. We also found the Dreamliner aircraft very noisy. Never again.,1
2015,"We will not fly with Jetstar again. At Perth airport on June 4th there was some sort of alarm telling wardens to report to their stations which ran for about 30 minutes, at no time did Jetstar staff make an announcement saying everything is okay, sorry that your flight is now delayed. There was some mumbled apology from pilot but overall we got 3 different reasons for all delays. Return flight 12th June - No notice received by us or our friends (who were not booked all together) that our 7.30 am flight was delayed until 4.40 pm - there was a message from 10.30 pm the night before which we got on landing in Australia. We had chosen email as preferred mode of contact as we did not have mobile access in Bali, but no email received to date. When we got to the airport our flight was the only one with no boarding gate listed for a couple of hours until about 30 minutes before flight, we watched the plane landing then we got a gate. Again we were delayed with no reasons given and got back to Australia at about 9.30 pm. There was no hot food available on the flight except noodles! I am sure they will have excuses but not communicating with us at any time is poor practice and many on the flight had same complaints and said never again on Jetstar.",1
2015,"Spent 13hrs at Bali airport before being advised flight is cancelled. Unable to find anyone to speak with from Jetstar. Finally get a flight 28hrs after original flight. Advised by captain what had happened, better late than never. Hot beverages, no they are cold beverages. Look at the picture of the coffee on the menu as to what is actually served. Flight crew, some lessons in responsible serving of alcohol are needed. Seat comfort, my arm rest was taped up with duct tape.",1
2015,"Our flight from Sydney to Honolulu was cancelled after standing in line for 3 hrs. Tired frustrated customers then had to be insulted by the Jetstar spokesman who simply kept reiterating that any costs involved in missed forward flights, accommodation etc were our fault if we had not taken out travel insurance  he likened it to hiring a car. I researched 5 different travel insurance providers and none would insure against an airline cancelling their own flight only against weather. Jetstar did not reply to my query as to whether our flight was cancelled due to engineering problems and if so why wasnt another aircraft provided or due to an unfilled flight which several passengers had been told was the reason. Jetstar did offer $60 vouchers with an expiry date of 6 months  I asked if these could be transferred or extended as we did not intend to travel in that period and of course the response was no. The cancelled flight caused many passengers grief, in our case it set the stage for a nightmare 5 days of missed ongoing flights with huge rebooking fees (being Easter it was a nightmare getting seats on flights), missed hire car bookings, missed hotel and car hire, lost luggage meaning the same clothes for 5 days. Jetstar customer service responded that 'Section 9.1 of our Conditions of Carriage does state that flight times do not form part of your contract of carriage with us. This information is available on our website and you agree to it when you make your booking.' Jetstar is not a cheap airline, in fact there are times it is more expensive than Qantas and Virgin  we booked Jetstar because it fitted in with our dates. United Airlines and Delta Airlines were both involved in our 5 missed flights and both were amazingly helpful in getting us from Honolulu to New York and even changed our flight for the second time without charge  why cant Jetstar treat its passengers with the same consideration. Jetstar get into the real world and offer your customers service and if you mess up make it right, your customers should not have to be out of pocket for your mistake.",1
2015,Travel MEL-BKK on Jetstar business class approx every year.  I don't think of it as business class but more as premium economy and for the price I think we get a good deal.  It shouldn't really be called business class as it in no way compares to business class. Good food and drinks and very good customer service.  We wouldn't use the service annually if we were not happy but business class is only used for longer haul flights when we travel with other airlines.,0
2015,Adelaide to Melbourne JQ771 27/2. I'm lucky because I get to depart each Jetstar flight from Adelaide Airport. With 7 departures taken in 6 months using Jetstar I have never had reason to complain about anything. The staff are professional and the pilot always makes clear and informative announcements. I take a comfy rubber mat for additional comfort for longer domestic trips.,0
2015,Travelled May 7th Honolulu-Melbourne JQ2 in economy class. Paid +$700 for a one way ticket no food no entertainment no service basically. Was seated on seat 41A armrest between seats was held together by sticky tape. Seats were the most uncomfortable I've ever traveled on. Cabin crew was on the verge of rude and indifferent. Toilets very dirty. The flight was delayed by 3 hrs! Trying really hard to find a positive here but unfortunately nothing positive bout the whole experience. Back to Hawaiian Airlines for sure!,1
2015,We've just come back from a trip to Vietnam where we had two flights booked with Jetstar. I have to say that our overall experience was very frustrating. The time of our first flight - Hanoi to Da Nang was moved from 9.15am to 7am with 11 days notice. Our second flight - Da Nang to Ho Chi Minh was changed from 5.15pm to 10.55am - we managed to contact Jetstar and be moved to the 6.15pm flight. However the departure of this flight was then changed to 8.55pm we received an email notifying us of this 2 days before the flight however many people we met at the airport did not receive any notification. Then on arrival at the airport we found that the flight had now been delayed to 10.15pm. With other airlines when we have experienced changes and delays we have always been offered either compensation or drinks / food vouchers at the airport - not the case with Jetstar!,1
2015,We flew Honolulu to Brisbane on May 21st the flight left on time Business class cabin was full but very comfortable. Service with a smile from a young energetic flight crew. The flight was seamless the food was served well and hot totally edible. Seats were very comfortable not massive legroom but ample toilets were kept clean and fresh we arrived on time in Brisbane. It may not compare to some other Business Class offered on other airlines however for us it was value for money and we travelled in comfort the daylight flight did not cause us to have bad jetlag we would surely fly with them again on this route. Your only grumble could be the inflight entertainment which could be clumsy when eating I chose to read and sleep.,0
2015,Perth - Singapore Flt 4K132. Departure times changed by Jetstar multiple times due to 'bad weather'. From original 10.40pm to 11.40pm to following morning 08.00am to 2pm. When at Gate for the 2pm departure told flight cancelled due to crewing problems. Taken on coach from international terminal to domestic terminal to reclaim baggage. After 20-30 minutes waiting for baggage to arrive on carousel told to return for 2am flight or offered option to cancel. A terrible experience.,1
2015,12 hour delay Perth to Singapore due to weather notified 24 hours before flight even left. All other airlines ran on time and reported no serious issues with weather. Rang Jetstar to ask for alternative flight after fighting the automated voice recognition system for 15 mins was forwarded to customer service. They gave us the run around and said something along the lines of can't control the weather and there may be more delays. A friend in Singapore said rain no worse than usual this time of year. I think it has to do with old technology used on the airplanes so cannot navigate in rain or fog.,1
2015,Read review by L Stephens 27 April and it reads the same as what happened to me. Flight 3K131 Singapore Perth 3 June 1755. Flight delayed then cancelled rescheduled to next morning 4 Jun 4.45am. Given $13 food voucher. So spent 12 hours wandering and pondering at Changi Airport. Weather was excuse which is a very common cop out used by them as they delay and cancel on a regular basis. I know they are a no frills budget airline but they are gradually loosing support because they are unreliable. I have flown with them previously and found them good. Best budget airline is Southwest Air in the US.,1
2015,Brisbane to Proserpine 17 Apr QF5830 and Proserpine to Brisbane May 19 QF5833. No delays great staff on the ground and onboard. The price of the flight was very competitive and right from the start I was helped by staff at Brisbane I had a boxed cycle with me which was cumbersome and awkward it arrived in perfect condition both ways especially as I hadn't paid any extra for fragile freight. I would recommend.,0
2015,787 MEL-DPS late afternoon flight. Departed on time. Staff very friendly. Plane clean. Seats comfortable for the 5 to 6 hour flight. Plane smooth and quiet. Pre-ordered food tasty. Drink service a little slow. It is a plane load of Aussies going to Bali so demand was high. To be expected. Melbourne airport check in very easy with the new bag drop. Arrived a bit early. Overall all great.,0
2015,16/5/15 JQ785 ADL-MEL Airbus A320. Again another very good flight with Jetstar. Welcomed aboard by friendly and helpful cabin crew. Flight attendants looked professional and lovely. Nice uniforms. Excellent professional conduct by cabin crew. Aircraft was clean. We had seat 17E & 17D seats were comfortable. Cabin service was very efficient for this short flight. My only disgruntle with Jetstar is when doing you own online web check in if you want to change the seat you have been allocated you are charged $5 per person for a standard seat and more for a better seat such as wanting more leg room. This is the first time since I have been flying with Jetstar this has occurred. By doing my own online web check in I have actually saved Jetstar money by them not having to employ extra check in staff. I don't feel it is fair for the airline to charge extra for you wanting to choose your own seat. They never did this in the past. With the new 7kg carry on board luggage only rule if you are a female passengers be aware that if carrying on board luggage only they will weigh both your on board luggage and hand bag together. If you are over the 7kg limit with both items you will be charged extra. So if you are a female you will be disadvantaged as most women carry heavy hand bags. I have not come across this on a Jetstar flight in the past. Overall a very good flight and this is a very good low cost carrier. Would recommend to others but will warn them of these new changes.,0
2015,JQ3 10 May. We travelled SYD-HON on Sunday 10 May in Business class. Apart from Jetstar's normal rubbish administration (cancelled our original flight and seemed to think that putting us on a flight two days earlier should not even worth discussing) everything else was good. To put it in perspective - you get what you pay for. Sure we could have gone QANTAS or Hawaiian and had better seats but that would have been 3 times the price. We could have gone economy but I'm well over 6 feet and didn't fancy that. So it was a good compromise. It cost us around $1000 each one way (we were getting the ship back) The seats were pretty good (about Premium Economy level) the food was good and the cabin crew were excellent. We would do it again (unless there was a special offer from QANTAS or Hawaiian.,0
2015,"Melbourne via Gold Coast to Narita. 29th March. Departed Melb at 6.10am and had a four hour wait at Coolangatta airport. Attempted to change the domestic flight to the day before but was told ""this flight is booked as a single booking and can't be changed"". So we assumed our luggage would be checked through from Melb. No had to collect luggage and check in again. Not a big deal but we fail to see why we could not change our domestic flight. The flights were good. Gold Coast to Narita was flight was excellent. The crew was excellent. Very attentive always had a smile. When you fly with a happy crew it does make a difference. Food and beverages were of a good standard. Flying on the 787 was fantastic. The only real negative is no priority luggage collection for Business Class. Can't be that difficult to do.",0
2015,SYD-MEL return into Avalon and out of Tullamarine. Jetstar do what they say on the box. I didn't expect a full service IFE or the best legroom on an A320. I hoped for on-time performance no cancellations a professional crew and they delivered. First flight was punctual the second experienced a weather-related delay that was handled well both before and during the flight with regular announcements. For the fare I was very satisfied and would use JQ again.,0
2015,"Jetstar ""Star Class"" is not worth it. Flew to Honolulu with Jetstar for holidays the tickets were not cheap but I think it was more premium economy at business class prices. No priority boarding. No priority baggage first off and last to get baggage. The all Thai cabin crew did not seem to have been well trained they were very friendly but the service was slow and haphazard. Some meals came out fast others really slow to arrive dessert of ice cream was liquid when it finally arrived. Food would be classed as average for economy on most airlines definately not what I would call ""business class"". Seats were not that comfortable and had lacked in legroom the seat in front hit my knees when reclined. Inflight entertainment of iPad took an hour to come out after departure and there was no place to hang it it was in my lap while I ate meal over the top of it. Not exactly classy. It was three times the price of an economy ticket and definitely not worth it. I am one very unhappy customer and will never fly Jetstar again.",1
